,flow_cfs
1997-02-11,3165.0
1997-02-12,3284.0
1997-02-13,2337.0
1997-02-14,2871.0
1997-02-15,3022.0
1997-02-16,2477.0
1997-02-17,3156.0
1997-02-18,3174.0
1997-02-19,2929.0
1997-02-20,2205.0
1997-02-21,2496.0
1997-02-22,2272.0
1997-02-23,2224.0
1997-02-24,2259.0
1997-02-25,1338.0
1997-02-26,2085.0
1997-02-27,1630.0
1997-02-28,1526.0
1997-03-01,1749.0
1997-03-02,2215.0
1997-03-03,1733.0
1997-03-04,2363.0
1997-03-05,2532.0
1997-03-06,1827.0
1997-03-07,2310.0
1997-03-08,2812.0
1997-03-09,2540.0
1997-03-10,3721.0
1997-03-11,3745.0
1997-03-12,3301.0
1997-03-13,3319.0
1997-03-14,3494.0
1997-03-15,3456.0
1997-03-16,3668.0
1997-03-17,3596.0
1997-03-18,3488.0
1997-03-19,3948.0
1997-03-20,4527.0
1997-03-21,17887.0
1997-03-22,13535.5
1997-03-23,9184.0
1997-03-24,7215.5
1997-03-25,5247.0
1997-03-26,5546.0
1997-03-27,6160.0
1997-03-28,5441.0
1997-03-29,4734.0
1997-03-30,7193.0
1997-03-31,4039.0
1997-04-01,2217.0
1997-04-02,2738.0
1997-04-03,2790.0
1997-04-04,2798.0
1997-04-05,3048.0
1997-04-06,2263.0
1997-04-07,3143.0
1997-04-08,2846.0
1997-04-09,3125.0
1997-04-10,2316.0
1997-04-11,2314.0
1997-04-12,2745.0
1997-04-13,2851.0
1997-04-14,3373.0
1997-04-15,4126.0
1997-04-16,4729.0
1997-04-17,5246.0
1997-04-18,5510.0
1997-04-19,8396.0
1997-04-20,8649.0
1997-04-21,8508.0
1997-04-22,9233.0
1997-04-23,5797.0
1997-04-24,6387.0
1997-04-25,4989.0
1997-04-26,6069.0
1997-04-27,7300.0
1997-04-28,7869.0
1997-04-29,6950.0
1997-04-30,6257.0
1997-05-01,5838.0
1997-05-02,6164.0
1997-05-03,5839.0
1997-05-04,6760.0
1997-05-05,7334.0
1997-05-06,8438.0
1997-05-07,8729.0
1997-05-08,8872.0
1997-05-09,8672.0
1997-05-10,10854.0
1997-05-11,10988.0
1997-05-12,11465.0
1997-05-13,11693.0
1997-05-14,12402.0
1997-05-15,11439.0
1997-05-16,11631.0
1997-05-17,10669.0
1997-05-18,10170.0
1997-05-19,9306.0
1997-05-20,9008.0
1997-05-21,8805.0
1997-05-22,7694.0
1997-05-23,7069.0
1997-05-24,6100.0
1997-05-25,4882.0
1997-05-26,4994.0
1997-05-27,4846.0
1997-05-28,6281.0
1997-05-29,8220.0
1997-05-30,9584.0
1997-05-31,11059.0
1997-06-01,10740.0
1997-06-02,9240.0
1997-06-03,8177.0
1997-06-04,8947.0
1997-06-05,10046.0
1997-06-06,6467.0
1997-06-07,5930.0
1997-06-08,4853.0
1997-06-09,6779.0
1997-06-10,6320.0
1997-06-11,6826.0
1997-06-12,4993.0
1997-06-13,3920.0
1997-06-14,4427.0
1997-06-15,4522.0
1997-06-16,4327.0
1997-06-17,5545.0
1997-06-18,6175.0
1997-06-19,5722.0
1997-06-20,5731.0
1997-06-21,5112.0
1997-06-22,4008.0
1997-06-23,3521.0
1997-06-24,3844.0
1997-06-25,3319.0
1997-06-26,3048.0
1997-06-27,2900.0
1997-06-28,1935.0
1997-06-29,2274.0
1997-06-30,1258.0
1997-07-01,250.0
1997-07-02,250.0
1997-07-03,250.0
1997-07-04,250.0
1997-07-05,250.0
1997-07-06,250.0
1997-07-07,250.0
1997-07-08,250.0
1997-07-09,250.0
1997-07-10,250.0
1997-07-11,250.0
1997-07-12,250.0
1997-07-13,250.0
1997-07-14,250.0
1997-07-15,250.0
1997-07-16,250.0
1997-07-17,250.0
1997-07-18,250.0
1997-07-19,250.0
1997-07-20,250.0
1997-07-21,250.0
1997-07-22,250.0
1997-07-23,250.0
1997-07-24,250.0
1997-07-25,250.0
1997-07-26,250.0
1997-07-27,250.0
1997-07-28,250.0
1997-07-29,250.0
1997-07-30,250.0
1997-07-31,250.0
1997-08-01,250.0
1997-08-02,250.0
1997-08-03,250.0
1997-08-04,250.0
1997-08-05,250.0
1997-08-06,250.0
1997-08-07,250.0
1997-08-08,250.0
1997-08-09,250.0
1997-08-10,250.0
1997-08-11,250.0
1997-08-12,250.0
1997-08-13,250.0
1997-08-14,250.0
1997-08-15,250.0
1997-08-16,250.0
1997-08-17,250.0
1997-08-18,250.0
1997-08-19,250.0
1997-08-20,250.0
1997-08-21,250.0
1997-08-22,250.0
1997-08-23,250.0
1997-08-24,250.0
1997-08-25,250.0
1997-08-26,250.0
1997-08-27,250.0
1997-08-28,250.0
1997-08-29,250.0
1997-08-30,250.0
1997-08-31,250.0
1997-09-01,250.0
1997-09-02,250.0
1997-09-03,250.0
1997-09-04,250.0
1997-09-05,250.0
1997-09-06,250.0
1997-09-07,250.0
1997-09-08,250.0
1997-09-09,250.0
1997-09-10,250.0
1997-09-11,250.0
1997-09-12,250.0
1997-09-13,250.0
1997-09-14,250.0
1997-09-15,250.0
1997-09-16,250.0
1997-09-17,250.0
1997-09-18,250.0
1997-09-19,250.0
1997-09-20,250.0
1997-09-21,250.0
1997-09-22,250.0
1997-09-23,250.0
1997-09-24,250.0
1997-09-25,250.0
1997-09-26,250.0
1997-09-27,250.0
1997-09-28,250.0
1997-09-29,250.0
1997-09-30,250.0
1997-10-01,300.0
1997-10-02,300.0
1997-10-03,300.0
1997-10-04,300.0
1997-10-05,300.0
1997-10-06,300.0
1997-10-07,300.0
1997-10-08,300.0
1997-10-09,300.0
1997-10-10,300.0
1997-10-11,300.0
1997-10-12,300.0
1997-10-13,300.0
1997-10-14,300.0
1997-10-15,300.0
1997-10-16,507.5508607
1997-10-17,507.5508607
1997-10-18,507.5508607
1997-10-19,300.0
1997-10-20,300.0
1997-10-21,300.0
1997-10-22,300.0
1997-10-23,300.0
1997-10-24,300.0
1997-10-25,300.0
1997-10-26,300.0
1997-10-27,300.0
1997-10-28,300.0
1997-10-29,300.0
1997-10-30,300.0
1997-10-31,300.0
1997-11-01,300.0
1997-11-02,300.0
1997-11-03,300.0
1997-11-04,300.0
1997-11-05,300.0
1997-11-06,300.0
1997-11-07,300.0
1997-11-08,300.0
1997-11-09,300.0
1997-11-10,300.0
1997-11-11,300.0
1997-11-12,300.0
1997-11-13,300.0
1997-11-14,300.0
1997-11-15,300.0
1997-11-16,300.0
1997-11-17,300.0
1997-11-18,300.0
1997-11-19,300.0
1997-11-20,300.0
1997-11-21,300.0
1997-11-22,300.0
1997-11-23,300.0
1997-11-24,300.0
1997-11-25,300.0
1997-11-26,300.0
1997-11-27,300.0
1997-11-28,300.0
1997-11-29,300.0
1997-11-30,300.0
1997-12-01,300.0
1997-12-02,300.0
1997-12-03,300.0
1997-12-04,300.0
1997-12-05,300.0
1997-12-06,300.0
1997-12-07,300.0
1997-12-08,300.0
1997-12-09,300.0
1997-12-10,300.0
1997-12-11,300.0
1997-12-12,300.0
1997-12-13,300.0
1997-12-14,300.0
1997-12-15,300.0
1997-12-16,300.0
1997-12-17,300.0
1997-12-18,300.0
1997-12-19,300.0
1997-12-20,300.0
1997-12-21,300.0
1997-12-22,300.0
1997-12-23,300.0
1997-12-24,300.0
1997-12-25,300.0
1997-12-26,300.0
1997-12-27,300.0
1997-12-28,300.0
1997-12-29,300.0
1997-12-30,300.0
1997-12-31,300.0
1998-01-01,300.0
1998-01-02,300.0
1998-01-03,300.0
1998-01-04,300.0
1998-01-05,300.0
1998-01-06,300.0
1998-01-07,300.0
1998-01-08,300.0
1998-01-09,300.0
1998-01-10,300.0
1998-01-11,300.0
1998-01-12,300.0
1998-01-13,300.0
1998-01-14,300.0
1998-01-15,300.0
1998-01-16,300.0
1998-01-17,300.0
1998-01-18,300.0
1998-01-19,300.0
1998-01-20,300.0
1998-01-21,300.0
1998-01-22,300.0
1998-01-23,300.0
1998-01-24,300.0
1998-01-25,300.0
1998-01-26,300.0
1998-01-27,300.0
1998-01-28,300.0
1998-01-29,300.0
1998-01-30,300.0
1998-01-31,300.0
1998-02-01,2154.0
1998-02-02,9060.0
1998-02-03,25521.0
1998-02-04,9767.0
1998-02-05,5692.0
1998-02-06,7555.0
1998-02-07,10837.0
1998-02-08,10795.0
1998-02-09,7357.0
1998-02-10,5878.0
1998-02-11,4711.0
1998-02-12,4163.0
1998-02-13,4687.0
1998-02-14,7920.0
1998-02-15,7182.0
1998-02-16,4209.0
1998-02-17,4995.0
1998-02-18,3188.0
1998-02-19,4612.0
1998-02-20,5377.0
1998-02-21,6274.0
1998-02-22,7155.0
1998-02-23,6805.0
1998-02-24,5693.0
1998-02-25,4073.0
1998-02-26,3805.0
1998-02-27,2809.0
1998-02-28,3179.0
1998-03-01,2843.0
1998-03-02,3004.0
1998-03-03,3125.0
1998-03-04,3020.0
1998-03-05,2717.0
1998-03-06,3386.0
1998-03-07,2037.0
1998-03-08,2468.0
1998-03-09,2654.0
1998-03-10,2885.0
1998-03-11,2423.0
1998-03-12,2663.0
1998-03-13,3374.0
1998-03-14,2716.0
1998-03-15,3478.0
1998-03-16,3786.0
1998-03-17,5759.0
1998-03-18,3313.0
1998-03-19,5111.0
1998-03-20,4590.0
1998-03-21,4965.0
1998-03-22,4991.0
1998-03-23,6464.0
1998-03-24,19950.0
1998-03-25,26713.0
1998-03-26,11335.0
1998-03-27,9442.0
1998-03-28,9032.0
1998-03-29,6106.0
1998-03-30,5975.0
1998-03-31,5484.0
1998-04-01,5170.0
1998-04-02,5295.0
1998-04-03,6167.0
1998-04-04,5308.0
1998-04-05,5258.0
1998-04-06,5481.0
1998-04-07,4988.0
1998-04-08,4453.0
1998-04-09,3837.0
1998-04-10,4278.0
1998-04-11,4049.0
1998-04-12,4377.0
1998-04-13,4793.0
1998-04-14,4710.0
1998-04-15,4285.0
1998-04-16,3640.0
1998-04-17,3929.0
1998-04-18,3785.0
1998-04-19,4593.0
1998-04-20,5335.0
1998-04-21,7369.0
1998-04-22,8381.0
1998-04-23,9767.0
1998-04-24,8475.0
1998-04-25,6582.0
1998-04-26,7165.0
1998-04-27,6892.0
1998-04-28,8350.0
1998-04-29,9805.0
1998-04-30,10541.0
1998-05-01,11245.0
1998-05-02,12536.0
1998-05-03,11743.0
1998-05-04,12194.0
1998-05-05,10723.0
1998-05-06,8297.0
1998-05-07,8046.0
1998-05-08,7824.0
1998-05-09,8927.0
1998-05-10,7788.0
1998-05-11,7018.0
1998-05-12,7272.0
1998-05-13,6350.0
1998-05-14,5236.0
1998-05-15,5218.0
1998-05-16,5635.0
1998-05-17,5535.0
1998-05-18,5397.0
1998-05-19,5635.0
1998-05-20,7379.0
1998-05-21,6445.0
1998-05-22,6065.0
1998-05-23,6556.0
1998-05-24,6536.0
1998-05-25,8138.0
1998-05-26,9297.0
1998-05-27,7056.0
1998-05-28,6514.0
1998-05-29,7035.0
1998-05-30,6417.0
1998-05-31,6875.0
1998-06-01,10196.0
1998-06-02,12113.0
1998-06-03,11132.0
1998-06-04,9778.0
1998-06-05,9747.0
1998-06-06,13375.0
1998-06-07,16293.0
1998-06-08,14220.0
1998-06-09,14229.0
1998-06-10,13725.0
1998-06-11,14962.0
1998-06-12,13623.0
1998-06-13,14241.0
1998-06-14,14960.0
1998-06-15,16910.0
1998-06-16,16450.0
1998-06-17,19954.0
1998-06-18,16989.0
1998-06-19,15604.0
1998-06-20,15462.0
1998-06-21,15740.0
1998-06-22,15689.0
1998-06-23,14670.0
1998-06-24,13029.0
1998-06-25,14585.0
1998-06-26,14325.0
1998-06-27,13834.0
1998-06-28,13694.0
1998-06-29,14413.0
1998-06-30,14236.0
1998-07-01,250.0
1998-07-02,250.0
1998-07-03,250.0
1998-07-04,250.0
1998-07-05,250.0
1998-07-06,250.0
1998-07-07,250.0
1998-07-08,250.0
1998-07-09,250.0
1998-07-10,250.0
1998-07-11,250.0
1998-07-12,250.0
1998-07-13,250.0
1998-07-14,250.0
1998-07-15,250.0
1998-07-16,250.0
1998-07-17,250.0
1998-07-18,250.0
1998-07-19,250.0
1998-07-20,250.0
1998-07-21,250.0
1998-07-22,250.0
1998-07-23,250.0
1998-07-24,250.0
1998-07-25,250.0
1998-07-26,250.0
1998-07-27,250.0
1998-07-28,250.0
1998-07-29,250.0
1998-07-30,250.0
1998-07-31,250.0
1998-08-01,250.0
1998-08-02,250.0
1998-08-03,250.0
1998-08-04,250.0
1998-08-05,250.0
1998-08-06,250.0
1998-08-07,250.0
1998-08-08,250.0
1998-08-09,250.0
1998-08-10,250.0
1998-08-11,250.0
1998-08-12,250.0
1998-08-13,250.0
1998-08-14,250.0
1998-08-15,250.0
1998-08-16,250.0
1998-08-17,250.0
1998-08-18,250.0
1998-08-19,250.0
1998-08-20,250.0
1998-08-21,250.0
1998-08-22,250.0
1998-08-23,250.0
1998-08-24,250.0
1998-08-25,250.0
1998-08-26,250.0
1998-08-27,250.0
1998-08-28,250.0
1998-08-29,250.0
1998-08-30,250.0
1998-08-31,250.0
1998-09-01,250.0
1998-09-02,250.0
1998-09-03,250.0
1998-09-04,250.0
1998-09-05,250.0
1998-09-06,250.0
1998-09-07,250.0
1998-09-08,250.0
1998-09-09,250.0
1998-09-10,250.0
1998-09-11,250.0
1998-09-12,250.0
1998-09-13,250.0
1998-09-14,250.0
1998-09-15,250.0
1998-09-16,250.0
1998-09-17,250.0
1998-09-18,250.0
1998-09-19,250.0
1998-09-20,250.0
1998-09-21,250.0
1998-09-22,250.0
1998-09-23,250.0
1998-09-24,250.0
1998-09-25,250.0
1998-09-26,250.0
1998-09-27,250.0
1998-09-28,250.0
1998-09-29,250.0
1998-09-30,250.0
1998-10-01,300.0
1998-10-02,300.0
1998-10-03,300.0
1998-10-04,300.0
1998-10-05,300.0
1998-10-06,300.0
1998-10-07,300.0
1998-10-08,300.0
1998-10-09,300.0
1998-10-10,300.0
1998-10-11,300.0
1998-10-12,300.0
1998-10-13,300.0
1998-10-14,300.0
1998-10-15,300.0
1998-10-16,507.5508607
1998-10-17,507.5508607
1998-10-18,507.5508607
1998-10-19,300.0
1998-10-20,300.0
1998-10-21,300.0
1998-10-22,300.0
1998-10-23,300.0
1998-10-24,300.0
1998-10-25,300.0
1998-10-26,300.0
1998-10-27,300.0
1998-10-28,300.0
1998-10-29,300.0
1998-10-30,300.0
1998-10-31,300.0
1998-11-01,300.0
1998-11-02,300.0
1998-11-03,300.0
1998-11-04,300.0
1998-11-05,300.0
1998-11-06,300.0
1998-11-07,300.0
1998-11-08,300.0
1998-11-09,300.0
1998-11-10,300.0
1998-11-11,300.0
1998-11-12,300.0
1998-11-13,300.0
1998-11-14,300.0
1998-11-15,300.0
1998-11-16,300.0
1998-11-17,300.0
1998-11-18,300.0
1998-11-19,300.0
1998-11-20,300.0
1998-11-21,300.0
1998-11-22,300.0
1998-11-23,300.0
1998-11-24,300.0
1998-11-25,300.0
1998-11-26,300.0
1998-11-27,300.0
1998-11-28,300.0
1998-11-29,300.0
1998-11-30,300.0
1998-12-01,300.0
1998-12-02,300.0
1998-12-03,300.0
1998-12-04,300.0
1998-12-05,300.0
1998-12-06,300.0
1998-12-07,300.0
1998-12-08,300.0
1998-12-09,300.0
1998-12-10,300.0
1998-12-11,300.0
1998-12-12,300.0
1998-12-13,300.0
1998-12-14,300.0
1998-12-15,300.0
1998-12-16,300.0
1998-12-17,300.0
1998-12-18,300.0
1998-12-19,300.0
1998-12-20,300.0
1998-12-21,300.0
1998-12-22,300.0
1998-12-23,300.0
1998-12-24,300.0
1998-12-25,300.0
1998-12-26,300.0
1998-12-27,300.0
1998-12-28,300.0
1998-12-29,300.0
1998-12-30,300.0
1998-12-31,300.0
1999-01-01,300.0
1999-01-02,300.0
1999-01-03,300.0
1999-01-04,300.0
1999-01-05,300.0
1999-01-06,300.0
1999-01-07,300.0
1999-01-08,300.0
1999-01-09,300.0
1999-01-10,300.0
1999-01-11,300.0
1999-01-12,300.0
1999-01-13,300.0
1999-01-14,300.0
1999-01-15,300.0
1999-01-16,300.0
1999-01-17,300.0
1999-01-18,300.0
1999-01-19,300.0
1999-01-20,300.0
1999-01-21,300.0
1999-01-22,300.0
1999-01-23,300.0
1999-01-24,300.0
1999-01-25,300.0
1999-01-26,300.0
1999-01-27,300.0
1999-01-28,300.0
1999-01-29,300.0
1999-01-30,300.0
1999-01-31,300.0
1999-02-01,1983.0
1999-02-02,1473.0
1999-02-03,2381.0
1999-02-04,1620.0
1999-02-05,1877.0
1999-02-06,1618.0
1999-02-07,11587.0
1999-02-08,11475.0
1999-02-09,16687.0
1999-02-10,7621.0
1999-02-11,5762.0
1999-02-12,4045.0
1999-02-13,4173.0
1999-02-14,3054.0
1999-02-15,2556.0
1999-02-16,3035.0
1999-02-17,6982.0
1999-02-18,5334.0
1999-02-19,4483.0
1999-02-20,3996.0
1999-02-21,5477.0
1999-02-22,4467.0
1999-02-23,3145.0
1999-02-24,3375.0
1999-02-25,3250.0
1999-02-26,2986.0
1999-02-27,2916.0
1999-02-28,2675.0
1999-03-01,3109.0
1999-03-02,3085.0
1999-03-03,3573.0
1999-03-04,3147.0
1999-03-05,2780.0
1999-03-06,2804.0
1999-03-07,2587.0
1999-03-08,2127.0
1999-03-09,3148.0
1999-03-10,2668.0
1999-03-11,2324.0
1999-03-12,2473.0
1999-03-13,1924.0
1999-03-14,2786.0
1999-03-15,1751.0
1999-03-16,2668.0
1999-03-17,2223.0
1999-03-18,3044.0
1999-03-19,2512.0
1999-03-20,3130.0
1999-03-21,2788.0
1999-03-22,2476.0
1999-03-23,3046.0
1999-03-24,2594.0
1999-03-25,2559.0
1999-03-26,3065.0
1999-03-27,3309.0
1999-03-28,2977.0
1999-03-29,3120.0
1999-03-30,2401.0
1999-03-31,3467.0
1999-04-01,2545.0
1999-04-02,1992.0
1999-04-03,2146.0
1999-04-04,1720.0
1999-04-05,2308.0
1999-04-06,2864.0
1999-04-07,2432.0
1999-04-08,3482.0
1999-04-09,3588.0
1999-04-10,3163.0
1999-04-11,2813.0
1999-04-12,3062.0
1999-04-13,3964.0
1999-04-14,4662.0
1999-04-15,4907.0
1999-04-16,5565.0
1999-04-17,5297.0
1999-04-18,6318.0
1999-04-19,6465.0
1999-04-20,6572.0
1999-04-21,6919.0
1999-04-22,6358.0
1999-04-23,4963.0
1999-04-24,4285.0
1999-04-25,4766.0
1999-04-26,6130.0
1999-04-27,5876.0
1999-04-28,5316.0
1999-04-29,4348.0
1999-04-30,3584.0
1999-05-01,4479.0
1999-05-02,5304.0
1999-05-03,4842.0
1999-05-04,4097.0
1999-05-05,4859.0
1999-05-06,6465.0
1999-05-07,7825.0
1999-05-08,8809.0
1999-05-09,7491.0
1999-05-10,7232.0
1999-05-11,8383.0
1999-05-12,10722.0
1999-05-13,10517.0
1999-05-14,8497.0
1999-05-15,6772.0
1999-05-16,6126.0
1999-05-17,7645.0
1999-05-18,8538.0
1999-05-19,9051.0
1999-05-20,9924.0
1999-05-21,10529.0
1999-05-22,12374.0
1999-05-23,14661.0
1999-05-24,13028.0
1999-05-25,13610.0
1999-05-26,14028.0
1999-05-27,12727.0
1999-05-28,13606.0
1999-05-29,12418.0
1999-05-30,10785.0
1999-05-31,10637.0
1999-06-01,9854.0
1999-06-02,8813.0
1999-06-03,4985.0
1999-06-04,5852.0
1999-06-05,5721.0
1999-06-06,6472.0
1999-06-07,6856.0
1999-06-08,6080.0
1999-06-09,5795.0
1999-06-10,6752.0
1999-06-11,7560.0
1999-06-12,8650.0
1999-06-13,8662.0
1999-06-14,10061.0
1999-06-15,9724.0
1999-06-16,9623.0
1999-06-17,8896.0
1999-06-18,8967.0
1999-06-19,8412.0
1999-06-20,7627.0
1999-06-21,7414.0
1999-06-22,7225.0
1999-06-23,7887.0
1999-06-24,7388.0
1999-06-25,6867.0
1999-06-26,5524.0
1999-06-27,4546.0
1999-06-28,3654.0
1999-06-29,4416.0
1999-06-30,3932.0
1999-07-01,250.0
1999-07-02,250.0
1999-07-03,250.0
1999-07-04,250.0
1999-07-05,250.0
1999-07-06,250.0
1999-07-07,250.0
1999-07-08,250.0
1999-07-09,250.0
1999-07-10,250.0
1999-07-11,250.0
1999-07-12,250.0
1999-07-13,250.0
1999-07-14,250.0
1999-07-15,250.0
1999-07-16,250.0
1999-07-17,250.0
1999-07-18,250.0
1999-07-19,250.0
1999-07-20,250.0
1999-07-21,250.0
1999-07-22,250.0
1999-07-23,250.0
1999-07-24,250.0
1999-07-25,250.0
1999-07-26,250.0
1999-07-27,250.0
1999-07-28,250.0
1999-07-29,250.0
1999-07-30,250.0
1999-07-31,250.0
1999-08-01,250.0
1999-08-02,250.0
1999-08-03,250.0
1999-08-04,250.0
1999-08-05,250.0
1999-08-06,250.0
1999-08-07,250.0
1999-08-08,250.0
1999-08-09,250.0
1999-08-10,250.0
1999-08-11,250.0
1999-08-12,250.0
1999-08-13,250.0
1999-08-14,250.0
1999-08-15,250.0
1999-08-16,250.0
1999-08-17,250.0
1999-08-18,250.0
1999-08-19,250.0
1999-08-20,250.0
1999-08-21,250.0
1999-08-22,250.0
1999-08-23,250.0
1999-08-24,250.0
1999-08-25,250.0
1999-08-26,250.0
1999-08-27,250.0
1999-08-28,250.0
1999-08-29,250.0
1999-08-30,250.0
1999-08-31,250.0
1999-09-01,250.0
1999-09-02,250.0
1999-09-03,250.0
1999-09-04,250.0
1999-09-05,250.0
1999-09-06,250.0
1999-09-07,250.0
1999-09-08,250.0
1999-09-09,250.0
1999-09-10,250.0
1999-09-11,250.0
1999-09-12,250.0
1999-09-13,250.0
1999-09-14,250.0
1999-09-15,250.0
1999-09-16,250.0
1999-09-17,250.0
1999-09-18,250.0
1999-09-19,250.0
1999-09-20,250.0
1999-09-21,250.0
1999-09-22,250.0
1999-09-23,250.0
1999-09-24,250.0
1999-09-25,250.0
1999-09-26,250.0
1999-09-27,250.0
1999-09-28,250.0
1999-09-29,250.0
1999-09-30,250.0
1999-10-01,300.0
1999-10-02,300.0
1999-10-03,300.0
1999-10-04,300.0
1999-10-05,300.0
1999-10-06,300.0
1999-10-07,300.0
1999-10-08,300.0
1999-10-09,300.0
1999-10-10,300.0
1999-10-11,300.0
1999-10-12,300.0
1999-10-13,300.0
1999-10-14,300.0
1999-10-15,300.0
1999-10-16,507.5508607
1999-10-17,507.5508607
1999-10-18,507.5508607
1999-10-19,300.0
1999-10-20,300.0
1999-10-21,300.0
1999-10-22,300.0
1999-10-23,300.0
1999-10-24,300.0
1999-10-25,300.0
1999-10-26,300.0
1999-10-27,300.0
1999-10-28,300.0
1999-10-29,300.0
1999-10-30,300.0
1999-10-31,300.0
1999-11-01,300.0
1999-11-02,300.0
1999-11-03,300.0
1999-11-04,300.0
1999-11-05,300.0
1999-11-06,300.0
1999-11-07,300.0
1999-11-08,300.0
1999-11-09,300.0
1999-11-10,300.0
1999-11-11,300.0
1999-11-12,300.0
1999-11-13,300.0
1999-11-14,300.0
1999-11-15,300.0
1999-11-16,300.0
1999-11-17,300.0
1999-11-18,300.0
1999-11-19,300.0
1999-11-20,300.0
1999-11-21,300.0
1999-11-22,300.0
1999-11-23,300.0
1999-11-24,300.0
1999-11-25,300.0
1999-11-26,300.0
1999-11-27,300.0
1999-11-28,300.0
1999-11-29,300.0
1999-11-30,300.0
1999-12-01,300.0
1999-12-02,300.0
1999-12-03,300.0
1999-12-04,300.0
1999-12-05,300.0
1999-12-06,300.0
1999-12-07,300.0
1999-12-08,300.0
1999-12-09,300.0
1999-12-10,300.0
1999-12-11,300.0
1999-12-12,300.0
1999-12-13,300.0
1999-12-14,300.0
1999-12-15,300.0
1999-12-16,300.0
1999-12-17,300.0
1999-12-18,300.0
1999-12-19,300.0
1999-12-20,300.0
1999-12-21,300.0
1999-12-22,300.0
1999-12-23,300.0
1999-12-24,300.0
1999-12-25,300.0
1999-12-26,300.0
1999-12-27,300.0
1999-12-28,300.0
1999-12-29,300.0
1999-12-30,300.0
1999-12-31,300.0
2000-01-01,300.0
2000-01-02,300.0
2000-01-03,300.0
2000-01-04,300.0
2000-01-05,300.0
2000-01-06,300.0
2000-01-07,300.0
2000-01-08,300.0
2000-01-09,300.0
2000-01-10,300.0
2000-01-11,300.0
2000-01-12,300.0
2000-01-13,300.0
2000-01-14,300.0
2000-01-15,300.0
2000-01-16,300.0
2000-01-17,300.0
2000-01-18,300.0
2000-01-19,300.0
2000-01-20,300.0
2000-01-21,300.0
2000-01-22,300.0
2000-01-23,300.0
2000-01-24,300.0
2000-01-25,300.0
2000-01-26,300.0
2000-01-27,300.0
2000-01-28,300.0
2000-01-29,300.0
2000-01-30,300.0
2000-01-31,300.0
2000-02-01,1357.0
2000-02-02,1271.0
2000-02-03,1797.0
2000-02-04,1421.0
2000-02-05,1091.0
2000-02-06,1097.0
2000-02-07,819.0
2000-02-08,1022.0
2000-02-09,1522.0
2000-02-10,2863.0
2000-02-11,2258.0
2000-02-12,4582.0
2000-02-13,10191.0
2000-02-14,21954.0
2000-02-15,8423.0
2000-02-16,6680.0
2000-02-17,4302.0
2000-02-18,3439.0
2000-02-19,3044.0
2000-02-20,3639.0
2000-02-21,3971.0
2000-02-22,3651.0
2000-02-23,9599.0
2000-02-24,4345.0
2000-02-25,3126.0
2000-02-26,2813.0
2000-02-27,15470.0
2000-02-28,8412.0
2000-02-29,6191.0
2000-03-01,4933.0
2000-03-02,3995.0
2000-03-03,3703.0
2000-03-04,3390.0
2000-03-05,6869.0
2000-03-06,4101.0
2000-03-07,3985.0
2000-03-08,5106.0
2000-03-09,4398.0
2000-03-10,3815.0
2000-03-11,3336.0
2000-03-12,3589.0
2000-03-13,4113.0
2000-03-14,4049.0
2000-03-15,4441.0
2000-03-16,4515.0
2000-03-17,4073.0
2000-03-18,3634.0
2000-03-19,4773.0
2000-03-20,4330.0
2000-03-21,3330.0
2000-03-22,3305.0
2000-03-23,3468.0
2000-03-24,3265.0
2000-03-25,3616.0
2000-03-26,4096.0
2000-03-27,4248.0
2000-03-28,4353.0
2000-03-29,3346.0
2000-03-30,4367.0
2000-03-31,3398.0
2000-04-01,2981.0
2000-04-02,3512.0
2000-04-03,4582.0
2000-04-04,5782.0
2000-04-05,6330.0
2000-04-06,5451.0
2000-04-07,5615.0
2000-04-08,5655.0
2000-04-09,5017.0
2000-04-10,5129.0
2000-04-11,5192.0
2000-04-12,5388.0
2000-04-13,9695.0
2000-04-14,7802.0
2000-04-15,5067.0
2000-04-16,4150.0
2000-04-17,6792.0
2000-04-18,4883.0
2000-04-19,4522.0
2000-04-20,4121.0
2000-04-21,4304.0
2000-04-22,4337.0
2000-04-23,4355.0
2000-04-24,4602.0
2000-04-25,5344.0
2000-04-26,6469.0
2000-04-27,7381.0
2000-04-28,8062.0
2000-04-29,5685.0
2000-04-30,6669.0
2000-05-01,7898.0
2000-05-02,8388.0
2000-05-03,9334.0
2000-05-04,9479.0
2000-05-05,8846.0
2000-05-06,7894.0
2000-05-07,9497.0
2000-05-08,16907.0
2000-05-09,10480.0
2000-05-10,7392.0
2000-05-11,5148.0
2000-05-12,4734.0
2000-05-13,4683.0
2000-05-14,3959.0
2000-05-15,4023.0
2000-05-16,3951.0
2000-05-17,4166.0
2000-05-18,5949.0
2000-05-19,8247.0
2000-05-20,10099.0
2000-05-21,11981.0
2000-05-22,10733.0
2000-05-23,11308.0
2000-05-24,11727.0
2000-05-25,12311.0
2000-05-26,10156.0
2000-05-27,10851.0
2000-05-28,11054.0
2000-05-29,9765.0
2000-05-30,8432.0
2000-05-31,7751.0
2000-06-01,6705.0
2000-06-02,7485.0
2000-06-03,7145.0
2000-06-04,7752.0
2000-06-05,7326.0
2000-06-06,6615.0
2000-06-07,6833.0
2000-06-08,6321.0
2000-06-09,5157.0
2000-06-10,4193.0
2000-06-11,4617.0
2000-06-12,5145.0
